GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "47000","Tennessee",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",11815600,12849372,14188137,15970576,18141651,20073602,21893630,24519691,27175753,30979262,34543736,38077998,42383340,45046219,48057095,53481428,57207491,61216362,65940974,71645974,76927829,81783900,86008886,94052894,100091784,106496614,114364864,120799015,127953042,139897242,145517190,154378504,158384637,162942356,170160259,180115351,189003815,201325219,210986900,219027311,217218572,227882962,241617612,254470632,256753847,267288734,281281093,290239862,302461645,319022245,338609203,362278148,394520369
 "47000","Tennessee",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",3897000,3936975,4010238,4088445,4138417,4201621,4260829,4329160,4401939,4461639,4533297,4600252,4627662,4646043,4659757,4686743,4715292,4738708,4782939,4822438,4854432,4894492,4966587,5049742,5137584,5231438,5326936,5416643,5499233,5570045,5638706,5703719,5750789,5795918,5847812,5910809,5991057,6088766,6175727,6247411,6306019,6356320,6404344,6463111,6507640,6558710,6612901,6672356,6739437,6806545,6862378,6920119,6975218
 "47000","Tennessee",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3032,3264,3538,3906,4384,4778,5138,5664,6174,6943,7620,8277,9159,9696,10313,11411,12132,12918,13787,14857,15847,16709,17318,18625,19482,20357,21469,22301,23267,25116,25807,27066,27541,28113,29098,30472,31548,33065,34164,35059,34446,35851,37727,39373,39454,40753,42535,43499,44879,46870,49343,52351,56560
 "47001","Anderson, TN",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",187333,208124,231959,253621,277501,310627,358587,400757,447147,502357,554618,602888,665992,715648,756700,829331,863566,892235,945265,1043789,1126615,1174193,1244911,1327677,1390228,1439928,1520706,1559030,1625219,1713334,1743525,1818565,2011585,2100601,2123599,2129908,2216854,2348210,2449816,2552910,2514191,2605049,2735729,2755674,2725806,2805930,2907555,2982417,3046133,3192115,3381932,3644087,3948724
 "47001","Anderson, TN",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",60426,60538,61673,61041,60965,61552,61796,63356,65202,65100,66029,67467,67818,67762,67885,67879,67398,67047,67544,67902,68084,68406,69292,70509,70837,71151,71597,71797,71736,71321,71454,71357,71461,71515,71608,71587,72040,73117,73580,74397,75031,75082,75179,75180,75233,75072,75349,75383,75897,76087,76706,77209,77576
 "47001","Anderson, TN",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3100,3438,3761,4155,4552,5047,5803,6325,6858,7717,8400,8936,9820,10561,11147,12218,12813,13308,13995,15372,16547,17165,17966,18830,19626,20238,21240,21714,22656,24023,24401,25485,28149,29373,29656,29753,30773,32116,33295,34315,33509,34696,36390,36654,36232,37377,38588,39564,40135,41953,44090,47198,50901
 "47003","Bedford, TN",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",76254,80792,86088,98314,109474,117196,120879,143957,155928,175210,197974,212032,240226,250597,263490,306220,324025,350878,381596,425022,454756,468600,490728,534480,562368,594162,641798,667995,720743,788165,817407,869421,919851,928423,983278,1062760,1125412,1182074,1230772,1249678,1222913,1255342,1336039,1393491,1466050,1561636,1620243,1681383,1759545,1848810,1954772,2092979,2355731
 "47003","Bedford, TN",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",24918,24954,24820,25135,25863,26111,26193,26615,26612,27260,27501,27949,28026,28360,28393,28841,29146,29452,29554,29797,30071,30583,31292,32194,32785,33273,34251,35154,35710,36275,36931,37806,38414,38960,39697,40558,41616,42780,43678,44395,44845,45086,45267,45286,45613,46317,47027,47540,48315,49267,49812,50302,51119
 "47003","Bedford, TN",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3060,3238,3468,3911,4233,4488,4615,5409,5859,6427,7199,7586,8572,8836,9280,10618,11117,11914,12912,14264,15123,15322,15682,16602,17153,17857,18738,19002,20183,21727,22133,22997,23946,23830,24770,26203,27043,27631,28178,28149,27270,27843,29515,30771,32141,33716,34453,35368,36418,37526,39243,41608,46083
 "47005","Benton, TN",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",30927,34411,39137,41996,49541,56134,62004,72247,80352,90571,102131,112045,126702,126331,126552,143425,149242,156782,165893,182372,197466,209100,227199,228473,243080,262729,277274,280124,298001,302347,313665,329808,323624,332214,344841,361922,384841,400872,426226,447881,447810,463943,480451,489821,490149,487711,502057,504538,524777,541852,558197,601185,650157
